id,title_original,english_title,hungarian_title,video_url,source_equipment_types,inferred_equipment_types,canonical_equipment_types,primary_pattern,secondary_pattern,body_region,impact_level,complexity_level,intensity_estimate,position_type,unilateral_flag,beginner_friendly,session_role_fit,contraindications,home_safe,requires_large_space,requires_partner,requires_gym_setup,advanced_risk,qa_flags,validation_errors,taxonomy_status
908,Kettlebell Z press -  Fej fölé nyomás kettlebellel nyújtott ülésben,Kettlebell Z press,Fej fölé nyomás kettlebellel nyújtott ülésben,https://vimeo.com/649847415,kettlebell,kettlebell,kettlebell,push,,upper_body,low,basic,medium,standing,no,yes,main,wrist_shoulder_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
909,Kettlebell windmill - Szélmalom kettlebellel,Kettlebell windmill,Szélmalom kettlebellel,https://vimeo.com/649847390,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,complex,low,standing,no,no,accessory,,yes,no,no,no,yes,equipment_inferred:kettlebell,,validated
910,Kettlebell walking lunge - Sétáló kitörés kettlebellel,Kettlebell walking lunge,Sétáló kitörés kettlebellel,https://vimeo.com/649847368,kettlebell,kettlebell,kettlebell,lunge,,lower_body,low,basic,medium,standing,yes,yes,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
911,Kettlebell turkish sit up - Török felülés kettlebellel,Kettlebell turkish sit up,Török felülés kettlebellel,https://vimeo.com/649847329,kettlebell,kettlebell,kettlebell,core,,core,low,complex,low,floor,no,no,accessory|activation,,yes,no,no,no,yes,equipment_inferred:kettlebell,,validated
912,Kettlebell Turkish get up - Török felállás kettlebellel,Kettlebell Turkish get up,Török felállás kettlebellel,https://vimeo.com/649847259,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,complex,low,standing,no,no,accessory,,yes,no,no,no,yes,equipment_inferred:kettlebell,,validated
913,Kettlebell thruster - Guggolásból fej fölé nyomás kettlebellel,Kettlebell thruster,Guggolásból fej fölé nyomás kettlebellel,https://vimeo.com/649847229,kettlebell,kettlebell,kettlebell,squat,,lower_body,medium,basic,medium,standing,no,conditional,finisher|main,knee_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
914,Kettlebell tall kneeling step up - Fellépés térdelésből kettlebellel,Kettlebell tall kneeling step up,Fellépés térdelésből kettlebellel,https://vimeo.com/649847186,kettlebell|bench_or_box,bench_or_box|kettlebell,bench_or_box|kettlebell,lunge,,lower_body,low,moderate,low,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:bench_or_box|kettlebell|canonical_equipment_differs_from_source,,validated
915,Kettlebell T-rex swing - T-rex kettlebell lendítés,Kettlebell T-rex swing,T-rex kettlebell lendítés,https://vimeo.com/649847116,kettlebell,kettlebell,kettlebell,hinge,,lower_body,medium,moderate,medium,standing,no,conditional,finisher|main,knee_caution|lower_back_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
916,Kettlebell swing - Kettlebell lendítés,Kettlebell swing,Kettlebell lendítés,https://vimeo.com/649847017,kettlebell,kettlebell,kettlebell,hinge,,lower_body,medium,moderate,medium,standing,no,conditional,finisher|main,knee_caution|lower_back_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
917,Kettlebell sumo deadlift - Szumó felhúzás kettlebellel,Kettlebell sumo deadlift,Szumó felhúzás kettlebellel,https://vimeo.com/649846962,kettlebell,kettlebell,kettlebell,hinge,,lower_body,low,basic,medium,standing,no,yes,main,lower_back_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
918,"Kettlebell suitcase with overhead carry - Kettlebell cipelés egyik kar mélytartásban, másik kar magastartásban",Kettlebell suitcase with overhead carry,"Kettlebell cipelés egyik kar mélytartásban, másik kar magastartásban",https://vimeo.com/649846912,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,basic,low,standing,no,yes,accessory,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
919,"Kettlebell suitcase with front rack carry - Kettlebell cipelés egyik karral mélytartásban, másik karral elöltartásban",Kettlebell suitcase with front rack carry,"Kettlebell cipelés egyik karral mélytartásban, másik karral elöltartásban",https://vimeo.com/649846858,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,basic,low,standing,no,yes,accessory,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
920,"Kettlebell suitcase with bottom up carry - Kettlebell cipelés egyik karral mélytartásban, másik karral talppal fölfelé",Kettlebell suitcase with bottom up carry,"Kettlebell cipelés egyik karral mélytartásban, másik karral talppal fölfelé",https://vimeo.com/649846823,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,basic,low,standing,no,yes,accessory,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
921,Kettlebell suitcase deadlift - Bőröndfelhúzás kettlebellel,Kettlebell suitcase deadlift,Bőröndfelhúzás kettlebellel,https://vimeo.com/649846789,kettlebell,kettlebell,kettlebell,hinge,,lower_body,low,basic,medium,standing,no,yes,main,lower_back_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
922,Kettlebell stiff leg deadlift - Merevlábas felhúzás kettlebellel,Kettlebell stiff leg deadlift,Merevlábas felhúzás kettlebellel,https://vimeo.com/649846751,kettlebell,kettlebell,kettlebell,hinge,,lower_body,low,basic,medium,standing,no,yes,main,lower_back_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
923,Kettlebell single arm overhead carry - Kettlebell cipelés egy kézzel fej fölötti tartásban,Kettlebell single arm overhead carry,Kettlebell cipelés egy kézzel fej fölötti tartásban,https://vimeo.com/649846732,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
924,Kettlebell single arm front rack split squat - Haránt guggolás egy kézzel elöltartásban kettlebellel,Kettlebell single arm front rack split squat,Haránt guggolás egy kézzel elöltartásban kettlebellel,https://vimeo.com/649846709,kettlebell,kettlebell,kettlebell,squat,lunge,lower_body,low,moderate,medium,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
925,Kettlebell single arm front rack march miniband above knee - Váltott magas térdemelés kettlebellel egy kézzel elöltartásba,Kettlebell single arm front rack march miniband above knee,Váltott magas térdemelés kettlebellel egy kézzel elöltartásba,https://vimeo.com/649846677,kettlebell,band|kettlebell,band|kettlebell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory|warmup,,yes,no,no,no,no,equipment_inferred:band|kettlebell|canonical_equipment_differs_from_source,,validated
926,Kettlebell single arm front rack carry - Kettlebell cipelés egy kézzel elöltartásban,Kettlebell single arm front rack carry,Kettlebell cipelés egy kézzel elöltartásban,https://vimeo.com/649846639,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
927,Kettlebell single arm farmer's carry - Kettlebell farmer cipelés egy kézzel,Kettlebell single arm farmer's carry,Kettlebell farmer cipelés egy kézzel,https://vimeo.com/649846606,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
928,Kettlebell single arm carry with towel - Kettlebell cipelés egy kézzel törölközővel,Kettlebell single arm carry with towel,Kettlebell cipelés egy kézzel törölközővel,https://vimeo.com/649846580,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
929,Kettlebell single arm bottom up carry - Kettlebell cipelés egy kézzel talppal fölfelé,Kettlebell single arm bottom up carry,Kettlebell cipelés egy kézzel talppal fölfelé,https://vimeo.com/649846551,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,moderate,low,standing,yes,conditional,accessory,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
930,"Kettlebell seesaw Z-press - Kettlebell libikóka nyomás, nyújtott ülésben",Kettlebell seesaw Z-press,"Kettlebell libikóka nyomás, nyújtott ülésben",https://vimeo.com/649846515,kettlebell,kettlebell,kettlebell,push,,upper_body,low,basic,medium,standing,no,yes,main,wrist_shoulder_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
931,Kettlebell seesaw sumo row - Libikóka evezés széles terpeszben kettlebellel,Kettlebell seesaw sumo row,Libikóka evezés széles terpeszben kettlebellel,https://vimeo.com/649846487,kettlebell,kettlebell,kettlebell,pull,,upper_body,low,basic,medium,standing,no,yes,main,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
932,"Kettlebell seal row - Melltámaszos evezés kettlebellel, vízszintes padon",Kettlebell seal row,"Melltámaszos evezés kettlebellel, vízszintes padon",https://vimeo.com/649846463,kettlebell,bench_or_box|kettlebell,bench_or_box|kettlebell,pull,,upper_body,low,basic,medium,standing,no,yes,main,,yes,no,no,no,no,equipment_inferred:bench_or_box|kettlebell|canonical_equipment_differs_from_source,,validated
933,Kettlebell romanian deadlift - Román  felhúzás kettlebellel,Kettlebell romanian deadlift,Román  felhúzás kettlebellel,https://vimeo.com/649846439,kettlebell,kettlebell,kettlebell,hinge,,lower_body,low,basic,medium,standing,no,yes,main,lower_back_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
934,Kettlebell reverse lunge - Kitörés hátra kettlebellel,Kettlebell reverse lunge,Kitörés hátra kettlebellel,https://vimeo.com/649846400,kettlebell,kettlebell,kettlebell,lunge,,lower_body,low,basic,medium,standing,yes,yes,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
935,Kettlebell renegade row - Renegát evezés kettlebellel,Kettlebell renegade row,Renegát evezés kettlebellel,https://vimeo.com/649846374,kettlebell,kettlebell,kettlebell,pull,,upper_body,low,moderate,medium,standing,no,conditional,main,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
936,Kettlebell renegade push up - Renegát fekvőtámasz kettlebellel,Kettlebell renegade push up,Renegát fekvőtámasz kettlebellel,https://vimeo.com/649846341,kettlebell,kettlebell,kettlebell,push,,upper_body,low,moderate,medium,standing,no,conditional,main,wrist_shoulder_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
937,Kettlebell push jerk - Láblökéses nyomás beülve kettlebellel,Kettlebell push jerk,Láblökéses nyomás beülve kettlebellel,https://vimeo.com/649846314,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,basic,low,standing,no,yes,accessory,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
938,Kettlebell pull over straight leg sit up - Felülés nyújtott lábbal kettlebell áthúzással,Kettlebell pull over straight leg sit up,Felülés nyújtott lábbal kettlebell áthúzással,https://vimeo.com/649846280,kettlebell,kettlebell,kettlebell,core,,core,low,basic,low,floor,no,yes,accessory|activation,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
939,Kettlebell pull over butterfly sit up - Pillangó felülés kettlebell áthúzással,Kettlebell pull over butterfly sit up,Pillangó felülés kettlebell áthúzással,https://vimeo.com/649846244,kettlebell,kettlebell,kettlebell,core,,core,low,basic,low,floor,no,yes,accessory|activation,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
940,Kettlebell pull over - Áthúzás kettlebellel,Kettlebell pull over,Áthúzás kettlebellel,https://vimeo.com/649846216,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,basic,low,standing,no,yes,accessory,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
941,Kettlebell pause sumo deadlift - Megállítós kettlebell szumó felhúzás,Kettlebell pause sumo deadlift,Megállítós kettlebell szumó felhúzás,https://vimeo.com/649846173,kettlebell,kettlebell,kettlebell,hinge,,lower_body,low,basic,medium,standing,no,yes,main,lower_back_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
942,Kettlebell pause deadlift - Felhúzás megállítva kettlebellel térd alatt,Kettlebell pause deadlift,Felhúzás megállítva kettlebellel térd alatt,https://vimeo.com/649846143,kettlebell,kettlebell,kettlebell,hinge,,lower_body,low,basic,medium,standing,no,yes,main,lower_back_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
943,Kettlebell overhead walking lunge - Sétáló kitörés fej fölötti tartásban kettlebellel,Kettlebell overhead walking lunge,Sétáló kitörés fej fölötti tartásban kettlebellel,https://vimeo.com/649846113,kettlebell,kettlebell,kettlebell,lunge,,lower_body,low,basic,medium,standing,yes,yes,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
944,Kettlebell overhead tall kneeling step up - Fellépés térdelésből fej fölött tartott kettlebellel,Kettlebell overhead tall kneeling step up,Fellépés térdelésből fej fölött tartott kettlebellel,https://vimeo.com/649846090,kettlebell|bench_or_box,bench_or_box|kettlebell,bench_or_box|kettlebell,lunge,,lower_body,low,moderate,low,standing,yes,conditional,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:bench_or_box|kettlebell|canonical_equipment_differs_from_source,,validated
945,Kettlebell overhead squat - Guggolás fej fölötti tartásban kettlebellel,Kettlebell overhead squat,Guggolás fej fölötti tartásban kettlebellel,https://vimeo.com/649846062,kettlebell,kettlebell,kettlebell,squat,,lower_body,low,complex,medium,standing,no,no,main,knee_caution,yes,no,no,no,yes,equipment_inferred:kettlebell,,validated
946,Kettlebell overhead split squat - Haránt guggolás fej fölötti tartásban kettlebellel,Kettlebell overhead split squat,Haránt guggolás fej fölötti tartásban kettlebellel,https://vimeo.com/649846030,kettlebell,kettlebell,kettlebell,squat,lunge,lower_body,low,basic,medium,standing,yes,yes,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
947,Kettlebell overhead reverse lunge - Kitörés hátra fej fölötti tartásban kettlebellel,Kettlebell overhead reverse lunge,Kitörés hátra fej fölötti tartásban kettlebellel,https://vimeo.com/649845990,kettlebell,kettlebell,kettlebell,lunge,,lower_body,low,basic,medium,standing,yes,yes,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
948,Kettlebell overhead march - Váltott magas térdemelés kettlebellel fej fölött tartva,Kettlebell overhead march,Váltott magas térdemelés kettlebellel fej fölött tartva,https://vimeo.com/649845957,kettlebell,kettlebell,kettlebell,mixed_other,,full_body,low,basic,low,standing,no,yes,accessory|warmup,,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
949,Kettlebell overhead forward lunge - Kitörés előre fej fölötti tartásban kettlebellel,Kettlebell overhead forward lunge,Kitörés előre fej fölötti tartásban kettlebellel,https://vimeo.com/649845912,kettlebell,kettlebell,kettlebell,lunge,,lower_body,low,basic,medium,standing,yes,yes,accessory|main,knee_caution,yes,no,no,no,no,equipment_inferred:kettlebell,,validated
